# format org.openvanilla.mcbopomofo.sorted
巴-ㄅㄚ-拉-ㄌㄚ-圭-ㄍㄨㄟ-共-ㄍㄨㄥˋ-和-ㄏㄜˊ-國-ㄍㄨㄛˊ -5.4460
巴-ㄅㄚ-拿-ㄋㄚˊ-馬-ㄇㄚˇ -4.9843
巴-ㄅㄚ-拿-ㄋㄚˊ-馬-ㄇㄚˇ-共-ㄍㄨㄥˋ-和-ㄏㄜˊ-國-ㄍㄨㄛˊ -5.7471
巴-ㄅㄚ-拿-ㄋㄚˊ-馬-ㄇㄚˇ-運-ㄩㄣˋ-河-ㄏㄜˊ -5.5764
巴-ㄅㄚ-掌-ㄓㄤˇ -5.4006
巴-ㄅㄚ-斯-ㄙ-特-ㄊㄜˋ-納-ㄋㄚˋ-克-ㄎㄜˋ -5.5764
巴-ㄅㄚ-林-ㄌㄧㄣˊ -6.0923
巴-ㄅㄚ-格-ㄍㄜˊ-達-ㄉㄚˊ -4.8056
巴-ㄅㄚ-比-ㄅㄧˇ -5.8927
巴-ㄅㄚ-比-ㄅㄧˇ-倫-ㄌㄨㄣˊ -5.9620
巴-ㄅㄚ-洛-ㄌㄨㄛˋ-克-ㄎㄜˋ -4.9998
巴-ㄅㄚ-洛-ㄌㄨㄛˋ-克-ㄎㄜˋ-式-ㄕˋ -5.0783
巴-ㄅㄚ-洛-ㄌㄨㄛˋ-克-ㄎㄜˋ-風-ㄈㄥ -5.7067
巴-ㄅㄚ-洛-ㄌㄨㄛˋ-克-ㄎㄜˋ-風-ㄈㄥ-格-ㄍㄜˊ -5.5764
巴-ㄅㄚ-淡-ㄉㄢˋ-島-ㄉㄠˇ -5.3784
巴-ㄅㄚ-爾-ㄦˇ-幹-ㄍㄢˋ -6.1381
巴-ㄅㄚ-爾-ㄦˇ-幹-ㄍㄢˋ-半-ㄅㄢˋ-島-ㄉㄠˇ -5.2753
巴-ㄅㄚ-爾-ㄦˇ-的-ㄉㄧˋ-摩-ㄇㄛˊ -5.2674
巴-ㄅㄚ-爾-ㄦˇ-的-ㄉㄧˋ-摩-ㄇㄛˊ-隊-ㄉㄨㄟˋ -5.8774
巴-ㄅㄚ-結-ㄐㄧㄝˊ -5.8705
巴-ㄅㄚ-西-ㄒㄧ -4.5431
巴-ㄅㄚ-西-ㄒㄧ-人-ㄖㄣˊ -4.9767
巴-ㄅㄚ-西-ㄒㄧ-利-ㄌㄧˋ-亞-ㄧㄚˇ -5.8317
巴-ㄅㄚ-賽-ㄙㄞˋ-隆-ㄌㄨㄥˊ-納-ㄋㄚˋ -5.6098
巴-ㄅㄚ-赫-ㄏㄜˋ -6.3264
巴-ㄅㄚ-里-ㄌㄧˇ -6.3264
巴-ㄅㄚ-金-ㄐㄧㄣ-森-ㄙㄣ-氏-ㄕˋ-症-ㄓㄥˋ -5.1784
巴-ㄅㄚ-陵-ㄌㄧㄥˊ-國-ㄍㄨㄛˊ-小-ㄒㄧㄠˇ -6.3088
巴-ㄅㄚ-黎-ㄌㄧˊ -4.5566
巴-ㄅㄚ-黎-ㄌㄧˊ-人-ㄖㄣˊ -5.6987
巴-ㄅㄚ-黎-ㄌㄧˊ-公-ㄍㄨㄥ-社-ㄕㄜˋ -5.4057
巴-ㄅㄚ-黎-ㄌㄧˊ-大-ㄉㄚˋ-學-ㄒㄩㄝˊ -6.3088
巴-ㄅㄚ-黎-ㄌㄧˊ-歌-ㄍㄜ-劇-ㄐㄩˋ-院-ㄩㄢˋ -5.8774
巴-ㄅㄚ-黎-ㄌㄧˊ-聖-ㄕㄥˋ-母-ㄇㄨˇ-院-ㄩㄢˋ -5.4003
巷-ㄒㄧㄤˋ-口-ㄎㄡˇ -5.6033
巷-ㄒㄧㄤˋ-名-ㄇㄧㄥˊ -7.4725
巷-ㄒㄧㄤˋ-子-ㄗ˙ -5.2794
巷-ㄒㄧㄤˋ-子-ㄗ˙-口-ㄎㄡˇ -6.7401
巷-ㄒㄧㄤˋ-子-ㄗ˙-裡-ㄌㄧˇ -5.6262
巷-ㄒㄧㄤˋ-弄-ㄋㄨㄥˋ -5.4903
巷-ㄒㄧㄤˋ-弄-ㄋㄨㄥˋ-裡-ㄌㄧˇ -6.0412
巷-ㄒㄧㄤˋ-弄-ㄌㄨㄥˋ -5.4903
巷-ㄒㄧㄤˋ-戰-ㄓㄢˋ -6.6944
巷-ㄒㄧㄤˋ-裡-ㄌㄧˇ -6.2684
巷-ㄒㄧㄤˋ-語-ㄩˇ-街-ㄐㄧㄝ-談-ㄊㄢˊ -6.6098
巷-ㄒㄧㄤˋ-議-ㄧˋ -7.4725
巷-ㄒㄧㄤˋ-議-ㄧˋ-街-ㄐㄧㄝ-談-ㄊㄢˊ -6.6098
巷-ㄒㄧㄤˋ-道-ㄉㄠˋ -5.6033
巷-ㄒㄧㄤˋ-陌-ㄇㄛˋ -7.1715
巾-ㄐㄧㄣ-幗-ㄍㄨㄛˊ -6.2684
巾-ㄐㄧㄣ-幗-ㄍㄨㄛˊ-不-ㄅㄨˊ-讓-ㄖㄤˋ-鬚-ㄒㄩ-眉-ㄇㄟˊ -5.4460
巾-ㄐㄧㄣ-幗-ㄍㄨㄛˊ-英-ㄧㄥ-雄-ㄒㄩㄥˊ -5.8317
市-ㄕˋ-上-ㄕㄤˋ -5.8291
市-ㄕˋ-中-ㄓㄨㄥ-心-ㄒㄧㄣ -4.5442
市-ㄕˋ-中-ㄓㄨㄥ-心-ㄒㄧㄣ-區-ㄑㄩ -5.2674
市-ㄕˋ-井-ㄐㄧㄥˇ -5.5917
市-ㄕˋ-井-ㄐㄧㄥˇ-小-ㄒㄧㄠˇ-民-ㄇㄧㄣˊ -4.9866
市-ㄕˋ-代-ㄉㄞˋ-會-ㄏㄨㄟˋ -5.7401
市-ㄕˋ-佔-ㄓㄢˋ-率-ㄌㄩˋ -5.6610
市-ㄕˋ-值-ㄓˊ -5.9674
市-ㄕˋ-價-ㄐㄧㄚˋ -5.2907
市-ㄕˋ-內-ㄋㄟˋ -5.2173
市-ㄕˋ-公-ㄍㄨㄥ-所-ㄙㄨㄛˇ -4.9013
市-ㄕˋ-公-ㄍㄨㄥ-車-ㄔㄜ -5.5940
市-ㄕˋ-刑-ㄒㄧㄥˊ-大-ㄉㄚˋ -5.6262
市-ㄕˋ-區-ㄑㄩ -4.5164
市-ㄕˋ-區-ㄑㄩ-裡-ㄌㄧˇ -5.8950
市-ㄕˋ-占-ㄓㄢˋ-率-ㄌㄩˋ -5.4614
市-ㄕˋ-售-ㄕㄡˋ -5.4311
市-ㄕˋ-地-ㄉㄧˋ -5.4639
市-ㄕˋ-場-ㄔㄤˇ -3.4417
市-ㄕˋ-場-ㄔㄤˇ-上-ㄕㄤˋ -4.5253
市-ㄕˋ-場-ㄔㄤˇ-佔-ㄓㄢˋ-有-ㄧㄡˇ-率-ㄌㄩˋ -4.7982
市-ㄕˋ-場-ㄔㄤˇ-價-ㄐㄧㄚˋ-格-ㄍㄜˊ -4.3497
市-ㄕˋ-場-ㄔㄤˇ-化-ㄏㄨㄚˋ -6.0412
市-ㄕˋ-場-ㄔㄤˇ-占-ㄓㄢˋ-有-ㄧㄡˇ-率-ㄌㄩˋ -4.7982
市-ㄕˋ-場-ㄔㄤˇ-機-ㄐㄧ-制-ㄓˋ -4.8774
市-ㄕˋ-場-ㄔㄤˇ-經-ㄐㄧㄥ-濟-ㄐㄧˋ -4.0732
市-ㄕˋ-場-ㄔㄤˇ-裡-ㄌㄧˇ -5.3784
市-ㄕˋ-場-ㄔㄤˇ-調-ㄉㄧㄠˋ-查-ㄔㄚˊ -5.4637
市-ㄕˋ-容-ㄖㄨㄥˊ -5.4311
市-ㄕˋ-容-ㄖㄨㄥˊ-整-ㄓㄥˇ-潔-ㄐㄧㄝˊ -6.0077
市-ㄕˋ-府-ㄈㄨˇ -4.4480
市-ㄕˋ-政-ㄓㄥˋ -4.1608
市-ㄕˋ-政-ㄓㄥˋ-府-ㄈㄨˇ -3.8221
市-ㄕˋ-政-ㄓㄥˋ-廳-ㄊㄧㄥ -5.4391
市-ㄕˋ-政-ㄓㄥˋ-建-ㄐㄧㄢˋ-設-ㄕㄜˋ -5.4637
市-ㄕˋ-民-ㄇㄧㄣˊ -4.2625
市-ㄕˋ-民-ㄇㄧㄣˊ-代-ㄉㄞˋ-表-ㄅㄧㄠˇ -6.0077
市-ㄕˋ-港-ㄍㄤˇ-合-ㄏㄜˊ-一-ㄧ -6.0077
市-ㄕˋ-營-ㄧㄥˊ -6.1715
市-ㄕˋ-環-ㄏㄨㄢˊ-保-ㄅㄠˇ-局-ㄐㄩˊ-長-ㄓㄤˇ -5.5764
市-ㄕˋ-立-ㄌㄧˋ -4.4858
市-ㄕˋ-立-ㄌㄧˋ-動-ㄉㄨㄥˋ-物-ㄨˋ-園-ㄩㄢˊ -4.6733
市-ㄕˋ-立-ㄌㄧˋ-棒-ㄅㄤˋ-球-ㄑㄧㄡˊ-場-ㄔㄤˇ -5.5764
市-ㄕˋ-街-ㄐㄧㄝ -5.3722
市-ㄕˋ-調-ㄉㄧㄠˋ -5.7091
市-ㄕˋ-調-ㄉㄧㄠˋ-處-ㄔㄨˋ -5.7859
市-ㄕˋ-警-ㄐㄧㄥˇ-局-ㄐㄩˊ -5.1719
市-ㄕˋ-警-ㄐㄧㄥˇ-局-ㄐㄩˊ-長-ㄓㄤˇ -5.8317
市-ㄕˋ-議-ㄧˋ-員-ㄩㄢˊ -4.5279
市-ㄕˋ-議-ㄧˋ-會-ㄏㄨㄟˋ -4.6034
市-ㄕˋ-農-ㄋㄨㄥˊ-會-ㄏㄨㄟˋ -5.5640
市-ㄕˋ-道-ㄉㄠˋ -6.2173
市-ㄕˋ-郊-ㄐㄧㄠ -5.7091
市-ㄕˋ-鎮-ㄓㄣˋ -5.0746
市-ㄕˋ-長-ㄓㄤˇ -4.0823
市-ㄕˋ-集-ㄐㄧˊ -5.3482
市-ㄕˋ-電-ㄉㄧㄢˋ -5.9411
市-ㄕˋ-面-ㄇㄧㄢˋ -4.7753
市-ㄕˋ-面-ㄇㄧㄢˋ-上-ㄕㄤˋ -4.6034
市-ㄕˋ-黨-ㄉㄤˇ-部-ㄅㄨˋ -5.5097
布-ㄅㄨˋ-丁-ㄉㄧㄥ -5.7565
布-ㄅㄨˋ-侖-ㄌㄨㄣˊ-斯-ㄙ-惕-ㄊㄧˋ -6.6098
布-ㄅㄨˋ-依-ㄧ-族-ㄗㄨˊ -6.0412
布-ㄅㄨˋ-偶-ㄡˇ -5.7091
布-ㄅㄨˋ-列-ㄌㄧㄝˋ-茲-ㄗ-涅-ㄋㄧㄝˋ -6.6098
布-ㄅㄨˋ-加-ㄐㄧㄚ-勒-ㄌㄜˋ-斯-ㄙ-特-ㄊㄜˋ -5.5764
布-ㄅㄨˋ-吉-ㄐㄧˊ-納-ㄋㄚˋ-法-ㄈㄚˇ-索-ㄙㄨㄛˇ -4.9743
布-ㄅㄨˋ-告-ㄍㄠˋ -5.4994
布-ㄅㄨˋ-告-ㄍㄠˋ-欄-ㄌㄢˊ -5.2350
布-ㄅㄨˋ-告-ㄍㄠˋ-牌-ㄆㄞˊ -6.4391
布-ㄅㄨˋ-宜-ㄧˊ-諾-ㄋㄨㄛˋ-斯-ㄙ -5.2674
布-ㄅㄨˋ-局-ㄐㄩˊ -5.4725
布-ㄅㄨˋ-希-ㄒㄧ -4.3919
布-ㄅㄨˋ-希-ㄒㄧ-總-ㄗㄨㄥˇ-統-ㄊㄨㄥˇ -4.6855
布-ㄅㄨˋ-幕-ㄇㄨˋ -5.8098
布-ㄅㄨˋ-拉-ㄌㄚ-姆-ㄇㄨˇ-斯-ㄙ -5.4057
布-ㄅㄨˋ-拉-ㄌㄚ-姆-ㄇㄨˇ-茲-ㄗ -6.6098
布-ㄅㄨˋ-拉-ㄌㄚ-格-ㄍㄜˊ -5.0774
布-ㄅㄨˋ-政-ㄓㄥˋ-使-ㄕˇ-司-ㄙ -5.6098
布-ㄅㄨˋ-料-ㄌㄧㄠˋ -5.3327
布-ㄅㄨˋ-施-ㄕ -5.6944
布-ㄅㄨˋ-景-ㄐㄧㄥˇ -6.1715
布-ㄅㄨˋ-朗-ㄌㄤˇ -5.4813
布-ㄅㄨˋ-朗-ㄌㄤˇ-運-ㄩㄣˋ-動-ㄉㄨㄥˋ -5.3088
布-ㄅㄨˋ-林-ㄌㄧㄣˊ -6.3933
布-ㄅㄨˋ-林-ㄌㄧㄣˊ-代-ㄉㄞˋ-數-ㄕㄨˋ -6.6098
布-ㄅㄨˋ-林-ㄌㄧㄣˊ-運-ㄩㄣˋ-算-ㄙㄨㄢˋ -6.6098
布-ㄅㄨˋ-根-ㄍㄣ-地-ㄉㄧˋ-鍋-ㄍㄨㄛ -6.3088
布-ㄅㄨˋ-條-ㄊㄧㄠˊ -5.1421
布-ㄅㄨˋ-滿-ㄇㄢˇ -5.8291
布-ㄅㄨˋ-爾-ㄦˇ-喬-ㄑㄧㄠˊ-亞-ㄧㄚˇ -5.1626
布-ㄅㄨˋ-特-ㄊㄜˋ -6.3933
布-ㄅㄨˋ-穀-ㄍㄨˇ -6.2684
布-ㄅㄨˋ-穀-ㄍㄨˇ-鳥-ㄋㄧㄠˇ -6.4391
布-ㄅㄨˋ-置-ㄓˋ -5.3722
布-ㄅㄨˋ-萊-ㄌㄞˊ-德-ㄉㄜˊ-彼-ㄅㄧˇ-得-ㄉㄜˊ -6.1784
布-ㄅㄨˋ-萊-ㄌㄞˊ-德-ㄉㄜˊ-彼-ㄅㄧˇ-特-ㄊㄜˋ -5.2753
布-ㄅㄨˋ-蘭-ㄌㄢˊ-詩-ㄕ-歌-ㄍㄜ -6.3088
布-ㄅㄨˋ-衣-ㄧ -6.4725
布-ㄅㄨˋ-衫-ㄕㄢ -6.5694
布-ㄅㄨˋ-袋-ㄉㄞˋ -4.9812
布-ㄅㄨˋ-袋-ㄉㄞˋ-寅-ㄧㄣˊ-泰-ㄊㄞˋ -6.6098
布-ㄅㄨˋ-袋-ㄉㄞˋ-戲-ㄒㄧˋ -4.6987
布-ㄅㄨˋ-袋-ㄉㄞˋ-戲-ㄒㄧˋ-偶-ㄡˇ -5.7067
布-ㄅㄨˋ-袋-ㄉㄞˋ-港-ㄍㄤˇ -6.1381
布-ㄅㄨˋ-袋-ㄉㄞˋ-蓮-ㄌㄧㄢˊ -6.2630
布-ㄅㄨˋ-農-ㄋㄨㄥˊ -5.1462
布-ㄅㄨˋ-農-ㄋㄨㄥˊ-族-ㄗㄨˊ -4.8889
布-ㄅㄨˋ-達-ㄉㄚˊ-佩-ㄆㄟˋ-斯-ㄙ -5.1327
布-ㄅㄨˋ-達-ㄉㄚˊ-拉-ㄌㄚ-宮-ㄍㄨㄥ -6.0077
布-ㄅㄨˋ-里-ㄌㄧˇ-斯-ㄙ-本-ㄅㄣˇ -6.0077
布-ㄅㄨˋ-里-ㄌㄧˇ-斯-ㄙ-班-ㄅㄢ -5.4637
布-ㄅㄨˋ-里-ㄌㄧˇ-斯-ㄙ-班-ㄅㄢ-市-ㄕˋ -5.8774
布-ㄅㄨˋ-雷-ㄌㄟˊ -5.4555
布-ㄅㄨˋ-鞋-ㄒㄧㄝˊ -5.9162
布-ㄅㄨˋ-魯-ㄌㄨˇ-克-ㄎㄜˋ-林-ㄌㄧㄣˊ -5.4637
布-ㄅㄨˋ-魯-ㄌㄨˇ-克-ㄎㄜˋ-林-ㄌㄧㄣˊ-區-ㄑㄩ -5.5764
布-ㄅㄨˋ-魯-ㄌㄨˇ-克-ㄎㄜˋ-納-ㄋㄚˋ -6.3088
布-ㄅㄨˋ-魯-ㄌㄨˇ-塞-ㄙㄞˋ-爾-ㄦˇ -5.0783
布-ㄅㄨˋ-魯-ㄌㄨˇ-斯-ㄙ-威-ㄨㄟ-利-ㄌㄧˋ -5.5764
帆-ㄈㄢ-布-ㄅㄨˋ -5.7091
帆-ㄈㄢ-布-ㄅㄨˋ-包-ㄅㄠ -7.0412
帆-ㄈㄢ-布-ㄅㄨˋ-床-ㄔㄨㄤˊ -6.7401
帆-ㄈㄢ-布-ㄅㄨˋ-椅-ㄧˇ -6.7401
帆-ㄈㄢ-布-ㄅㄨˋ-袋-ㄉㄞˋ -6.4391
帆-ㄈㄢ-布-ㄅㄨˋ-鞋-ㄒㄧㄝˊ -6.0412
帆-ㄈㄢˊ-布-ㄅㄨˋ -5.7091
帆-ㄈㄢˊ-布-ㄅㄨˋ-包-ㄅㄠ -7.0412
帆-ㄈㄢˊ-布-ㄅㄨˋ-床-ㄔㄨㄤˊ -6.7401
帆-ㄈㄢˊ-布-ㄅㄨˋ-椅-ㄧˇ -6.7401
帆-ㄈㄢˊ-布-ㄅㄨˋ-袋-ㄉㄞˋ -6.4391
帆-ㄈㄢˊ-布-ㄅㄨˋ-鞋-ㄒㄧㄝˊ -6.0412
帆-ㄈㄢˊ-檣-ㄑㄧㄤˊ -7.4725
帆-ㄈㄢˊ-船-ㄔㄨㄢˊ -5.4903
希-ㄒㄧ-世-ㄕˋ -7.1715
希-ㄒㄧ-世-ㄕˋ-之-ㄓ-珍-ㄓㄣ -6.3088
希-ㄒㄧ-伯-ㄅㄛˊ-來-ㄌㄞˊ -5.6262
希-ㄒㄧ-伯-ㄅㄛˊ-來-ㄌㄞˊ-人-ㄖㄣˊ -6.0077
希-ㄒㄧ-伯-ㄅㄛˊ-來-ㄌㄞˊ-文-ㄨㄣˊ -5.5306
希-ㄒㄧ-伯-ㄅㄛˊ-來-ㄌㄞˊ-語-ㄩˇ -6.3088
希-ㄒㄧ-冀-ㄐㄧˋ -5.7243
希-ㄒㄧ-區-ㄑㄩ-考-ㄎㄠˇ-克-ㄎㄜˋ -5.8317
希-ㄒㄧ-圖-ㄊㄨˊ -7.1715
希-ㄒㄧ-奇-ㄑㄧˊ -6.2684
希-ㄒㄧ-奇-ㄑㄧˊ-古-ㄍㄨˇ-怪-ㄍㄨㄞˋ -6.3088
希-ㄒㄧ-拉-ㄌㄚ-蕊-ㄖㄨㄟˇ -5.5360
希-ㄒㄧ-斯-ㄙ-萊-ㄌㄞˊ-傑-ㄐㄧㄝˊ -6.6098
希-ㄒㄧ-有-ㄧㄡˇ -6.5694
希-ㄒㄧ-望-ㄨㄤˋ -3.2539
希-ㄒㄧ-望-ㄨㄤˋ-無-ㄨˊ-窮-ㄑㄩㄥˊ -6.3088
希-ㄒㄧ-格-ㄍㄜˊ-斯-ㄙ -7.0412
希-ㄒㄧ-求-ㄑㄧㄡˊ -6.5694
希-ㄒㄧ-波-ㄅㄛ-克-ㄎㄜˋ-拉-ㄌㄚ-底-ㄉㄧˇ -5.5764
希-ㄒㄧ-波-ㄆㄛ-克-ㄎㄜˋ-拉-ㄌㄚ-底-ㄉㄧˇ -5.5764
希-ㄒㄧ-爾-ㄦˇ -5.6944
希-ㄒㄧ-爾-ㄦˇ-伯-ㄅㄛˊ-特-ㄊㄜˋ -6.6098
希-ㄒㄧ-爾-ㄦˇ-頓-ㄉㄨㄣˋ -5.6262
希-ㄒㄧ-爾-ㄦˇ-頓-ㄉㄨㄣˋ-飯-ㄈㄢˋ-店-ㄉㄧㄢˋ -5.8774
希-ㄒㄧ-特-ㄊㄜˋ-勒-ㄌㄜˋ -5.0774
希-ㄒㄧ-盼-ㄆㄢˋ -7.4725
希-ㄒㄧ-罕-ㄏㄢˇ -6.2684
希-ㄒㄧ-臘-ㄌㄚˋ -4.8098
希-ㄒㄧ-臘-ㄌㄚˋ-人-ㄖㄣˊ -5.6987
希-ㄒㄧ-臘-ㄌㄚˋ-化-ㄏㄨㄚˋ -7.0412
希-ㄒㄧ-臘-ㄌㄚˋ-半-ㄅㄢˋ-島-ㄉㄠˇ -6.6098
希-ㄒㄧ-臘-ㄌㄚˋ-字-ㄗˋ-母-ㄇㄨˇ -6.3088
希-ㄒㄧ-臘-ㄌㄚˋ-文-ㄨㄣˊ -5.5640
希-ㄒㄧ-臘-ㄌㄚˋ-正-ㄓㄥˋ-教-ㄐㄧㄠˋ -6.6098
希-ㄒㄧ-臘-ㄌㄚˋ-神-ㄕㄣˊ-話-ㄏㄨㄚˋ -5.8317
希-ㄒㄧ-臘-ㄌㄚˋ-神-ㄕㄣˊ-話-ㄏㄨㄚˋ-故-ㄍㄨˋ-事-ㄕˋ -5.4460
希-ㄒㄧ-臘-ㄌㄚˋ-話-ㄏㄨㄚˋ -7.0412
希-ㄒㄧ-臘-ㄌㄚˋ-語-ㄩˇ -6.0412
帑-ㄊㄤˇ-藏-ㄗㄤˋ -7.4725
帕-ㄆㄚˋ-子-ㄗ˙ -7.1715
帕-ㄆㄚˋ-格-ㄍㄜˊ-尼-ㄋㄧˊ-尼-ㄋㄧˊ -6.0077
帕-ㄆㄚˋ-爾-ㄦˇ -6.2173
帕-ㄆㄚˋ-米-ㄇㄧˇ-爾-ㄦˇ -5.6262
帕-ㄆㄚˋ-米-ㄇㄧˇ-爾-ㄦˇ-高-ㄍㄠ-原-ㄩㄢˊ -5.0993
帕-ㄆㄚˋ-華-ㄏㄨㄚˊ-洛-ㄌㄨㄛˋ-帝-ㄉㄧˋ -5.3545
帕-ㄆㄚˋ-金-ㄐㄧㄣ-森-ㄙㄣ -5.3977
帕-ㄆㄚˋ-金-ㄐㄧㄣ-森-ㄙㄣ-氏-ㄕˋ-病-ㄅㄧㄥˋ -5.4003
帕-ㄆㄚˋ-金-ㄐㄧㄣ-森-ㄙㄣ-氏-ㄕˋ-症-ㄓㄥˋ -4.7013
帕-ㄆㄚˋ-金-ㄐㄧㄣ-森-ㄙㄣ-症-ㄓㄥˋ -6.3088
帖-ㄊㄧㄝ-上-ㄕㄤˋ -7.1715
帖-ㄊㄧㄝ-服-ㄈㄨˊ -7.4725
帖-ㄊㄧㄝˇ-子-ㄗ˙ -6.3933
帘-ㄌㄧㄢˊ-子-ㄗ˙ -7.4725
帘-ㄌㄧㄢˊ-子-ㄗ˙-布-ㄅㄨˋ -7.0412
帘-ㄌㄧㄢˊ-子-ㄗ˙-線-ㄒㄧㄢˋ -7.0412
帘-ㄌㄧㄢˊ-布-ㄅㄨˋ -7.4725
帚-ㄓㄡˇ-子-ㄗ˙ -7.4725
帚-ㄓㄡˇ-柄-ㄅㄧㄥˇ -7.4725
帛-ㄅㄛˊ-琉-ㄌㄧㄡˊ -5.7401
帝-ㄉㄧˋ-位-ㄨㄟˋ -6.4725
帝-ㄉㄧˋ-俄-ㄜˊ -6.4725
帝-ㄉㄧˋ-俄-ㄜˊ-時-ㄕˊ-代-ㄉㄞˋ -6.6098
帝-ㄉㄧˋ-俄-ㄜˋ -6.4725
帝-ㄉㄧˋ-俄-ㄜˋ-時-ㄕˊ-代-ㄉㄞˋ -6.6098
帝-ㄉㄧˋ-制-ㄓˋ -6.3264
帝-ㄉㄧˋ-制-ㄓˋ-時-ㄕˊ-代-ㄉㄞˋ -6.3088
帝-ㄉㄧˋ-君-ㄐㄩㄣ -6.0923
帝-ㄉㄧˋ-國-ㄍㄨㄛˊ -4.7701
帝-ㄉㄧˋ-國-ㄍㄨㄛˊ-主-ㄓㄨˇ-義-ㄧˋ -4.7903
帝-ㄉㄧˋ-國-ㄍㄨㄛˊ-大-ㄉㄚˋ-廈-ㄒㄧㄚˋ -5.7067
帝-ㄉㄧˋ-國-ㄍㄨㄛˊ-大-ㄉㄚˋ-廈-ㄕㄚˋ -5.7067
帝-ㄉㄧˋ-國-ㄍㄨㄛˊ-時-ㄕˊ-期-ㄑㄧˊ -6.0077
帝-ㄉㄧˋ-女-ㄋㄩˇ-填-ㄊㄧㄢˊ-海-ㄏㄞˇ -6.6098
帝-ㄉㄧˋ-室-ㄕˋ -7.4725
帝-ㄉㄧˋ-服-ㄈㄨˊ -7.4725
帝-ㄉㄧˋ-業-ㄧㄝˋ -7.4725
帝-ㄉㄧˋ-王-ㄨㄤˊ -5.2370
帝-ㄉㄧˋ-王-ㄨㄤˊ-之-ㄓ-相-ㄒㄧㄤˋ -6.6098
帝-ㄉㄧˋ-王-ㄨㄤˊ-將-ㄐㄧㄤˋ-相-ㄒㄧㄤˋ -6.6098
帝-ㄉㄧˋ-王-ㄨㄤˊ-蟹-ㄒㄧㄝˋ -6.7401
帝-ㄉㄧˋ-虎-ㄏㄨˇ-魯-ㄌㄨˇ-魚-ㄩˊ -6.6098
帝-ㄉㄧˋ-號-ㄏㄠˋ -7.4725
帝-ㄉㄧˋ-雉-ㄓˋ -5.9411
帥-ㄕㄨㄞˋ-印-ㄧㄣˋ -7.4725
帥-ㄕㄨㄞˋ-哥-ㄍㄜ -5.4006
帥-ㄕㄨㄞˋ-氣-ㄑㄧˋ -5.5087
帥-ㄕㄨㄞˋ-氣-ㄑㄧˋ-的-ㄉㄜ˙ -5.6987
師-ㄕ-丈-ㄓㄤˋ -7.4725
師-ㄕ-事-ㄕˋ -6.2173
師-ㄕ-傅-ㄈㄨˋ -4.8060
師-ㄕ-兄-ㄒㄩㄥ -5.6400
師-ㄕ-兄-ㄒㄩㄥ-弟-ㄉㄧˋ -7.0412
師-ㄕ-其-ㄑㄧˊ-故-ㄍㄨˋ-智-ㄓˋ -6.6098
師-ㄕ-出-ㄔㄨ-有-ㄧㄡˇ-名-ㄇㄧㄥˊ -5.7067
師-ㄕ-出-ㄔㄨ-無-ㄨˊ-名-ㄇㄧㄥˊ -6.6098
師-ㄕ-勞-ㄌㄠˊ-無-ㄨˊ-功-ㄍㄨㄥ -6.3088
師-ㄕ-友-ㄧㄡˇ -6.3264
師-ㄕ-命-ㄇㄧㄥˋ -6.8705
師-ㄕ-命-ㄇㄧㄥˋ-難-ㄋㄢˊ-違-ㄨㄟˊ -6.3088
師-ㄕ-哥-ㄍㄜ -7.1715
師-ㄕ-團-ㄊㄨㄢˊ -5.6663
師-ㄕ-大-ㄉㄚˋ -4.6517
師-ㄕ-大-ㄉㄚˋ-分-ㄈㄣ-部-ㄅㄨˋ -6.6098
師-ㄕ-大-ㄉㄚˋ-夜-ㄧㄝˋ-市-ㄕˋ -5.5306
師-ㄕ-大-ㄉㄚˋ-路-ㄌㄨˋ -5.6987
師-ㄕ-大-ㄉㄚˋ-附-ㄈㄨˋ-中-ㄓㄨㄥ -5.1948
師-ㄕ-太-ㄊㄞˋ -6.5694
師-ㄕ-奶-ㄋㄞˇ -6.6944
師-ㄕ-妹-ㄇㄟˋ -6.3933
師-ㄕ-姊-ㄐㄧㄝˇ -7.4725
師-ㄕ-姐-ㄐㄧㄝˇ -7.1715
師-ㄕ-姑-ㄍㄨ -7.4725
師-ㄕ-專-ㄓㄨㄢ -5.6944
師-ㄕ-專-ㄓㄨㄢ-生-ㄕㄥ -6.2630
師-ㄕ-尊-ㄗㄨㄣ -7.1715
師-ㄕ-弟-ㄉㄧˋ -6.4725
師-ㄕ-徒-ㄊㄨˊ -5.8705
師-ㄕ-心-ㄒㄧㄣ-自-ㄗˋ-任-ㄖㄣˋ -6.6098
師-ㄕ-心-ㄒㄧㄣ-自-ㄗˋ-是-ㄕˋ -6.6098
師-ㄕ-心-ㄒㄧㄣ-自-ㄗˋ-用-ㄩㄥˋ -6.6098
師-ㄕ-恩-ㄣ -6.2684
師-ㄕ-承-ㄔㄥˊ -5.8927
師-ㄕ-旅-ㄌㄩˇ -6.8705
師-ㄕ-母-ㄇㄨˇ -5.9411
師-ㄕ-法-ㄈㄚˇ -5.3586
師-ㄕ-父-ㄈㄨˋ -4.9162
師-ㄕ-父-ㄈㄨˋ-領-ㄌㄧㄥˇ-進-ㄐㄧㄣˋ-門-ㄇㄣˊ -6.1784
師-ㄕ-爺-ㄧㄝˊ -5.8927
師-ㄕ-生-ㄕㄥ -4.4813
師-ㄕ-範-ㄈㄢˋ -4.8023
